"DateTime_hr","chamber","T_treatment","HWtrt","combotrt","PPFD","Tair","Tcan","VPD","A","E","FluxCO2","FluxH2O","LeafArea","Tdiff","gs","Dleaf","Atogs","sw","sw0","Ps"
2016-10-29 15:30:00,"C12","elevated","HW","elevated_HW",304.7,24.0708565711975,24.373,0.612487503374646,2.7180498139896,0.565945557320072,0.0738254743854438,0.015371756260847,27.16119256,0.302143428802502,0.0720878811575533,0.667493824418417,0.0377046706096009,0.091,0.052,0.217593922651934
2016-10-29 16:00:00,"C01","ambient","C","ambient_C",388,20.9149832725525,21.1893333333333,0.399208788594064,2.55816210070941,0.271420634101458,0.0604092821977686,0.00640941622705822,23.61432928,0.274350060780797,0.0441957970945584,0.441416822257528,0.0578824745537711,0.099,0.074,0.162132136279926
2016-10-29 16:00:00,"C02","elevated","C","elevated_C",388,24.3003387451172,24.0436666666667,0.50422121338889,2.79046680711218,0.27045383857724,0.0479130261727726,0.00464376132812289,17.17025483,-0.256672078450503,0.0353759694105354,0.45761540795848,0.0788802922890685,0.11,0.085,0.208749079189687
2016-10-29 16:00:00,"C03","ambient","HW","ambient_HW",388,20.7960939407349,21.1006666666667,0.406715941574443,2.50692242543356,0.0512918695472784,0.0309510934768623,0.000633262295177037,12.34625099,0.304572725931802,0.00810039586309247,0.453312755010139,0.309481470758208,0.079,0.061,0.134773480662983
2016-10-29 16:00:00,"C04","elevated","HW","elevated_HW",388,24.3909778594971,24.322,0.523887017058391,4.68808342963322,0.427434496107036,0.111074566752288,0.0101271878332989,23.69295863,-0.0689778594970996,0.0550051616776098,0.511240594914355,0.0852298818265547,0.107,0.099,0.21798664825046
2016-10-29 16:00:00,"C05","ambient","C","ambient_C",366.4,20.8292050361634,21.1983333333333,0.423919756140888,2.89316955972241,0.421536445558539,0.037343843468481,0.00544101917092903,12.90758896,0.369128297169897,0.0686117161265665,0.48059234734855,0.0421672816692917,0.128,0.13,0.188379834254144
2016-10-29 16:00:00,"C06","elevated","C","elevated_C",366.4,24.2989335060119,24.2173333333333,0.58544740871545,2.65352358391952,0.469631968962757,0.078302911262691,0.0138583846077959,29.50903159,-0.0816001726785984,0.0574990803310515,0.570563698697226,0.0461489743599695,0.086,0.076,0.185277163904236
2016-10-29 16:00:00,"C07","ambient","HW","ambient_HW",366.4,21.1277046203613,21.7283333333333,0.442232011876082,4.61377275843982,0.691585717975958,0.0673641453569558,0.0100976106262072,14.6006639,0.600628712972,0.111936884824167,0.536524400805754,0.0412176269304551,0.0985,0.097,0.272846224677716
2016-10-29 16:00:00,"C08","elevated","C","elevated_C",366.4,24.5408525466919,24.246,0.468965922216588,5.58443842843798,0.60836894910319,0.136293522884605,0.0148478219161011,24.40594961,-0.294852546691903,0.0880054446538301,0.414802476960896,0.0634556015301598,0.0915,0.053,0.223851749539595
2016-10-29 16:00:00,"C09","ambient","HW","ambient_HW",255.5,20.983012676239,21.7336666666667,0.445432728660658,4.84079252830665,0.478415410270898,0.0830741048480551,0.00821021180341158,17.16126117,0.750653990427701,0.0846968725144793,0.562840246100527,0.0571543244112006,0.104,0.086,0.252514272559853
2016-10-29 16:00:00,"C10","elevated","HW","elevated_HW",255.5,24.3207473754883,24.6003333333333,0.444210583916043,4.45659552450042,0.29449429822972,0.0757476715337489,0.00500544804845562,16.99675708,0.279585957845001,0.0486357846772358,0.495750294736445,0.0916320267900674,0.068,0.05,0.297757366482505
2016-10-29 16:00:00,"C11","ambient","C","ambient_C",344.2,21.2902827262878,21.801,0.383066922693949,5.13069658286229,0.825930415084791,0.048951133944552,0.00788006652210566,9.54083586,0.510717273712199,0.153101033396587,0.463750469923151,0.0335118350871737,0.115,0.08,0.264348987108656
2016-10-29 16:00:00,"C12","elevated","HW","elevated_HW",344.2,24.532060623169,24.6933333333333,0.532022897362134,6.4542061036067,0.657938339955331,0.175303934801989,0.0178703899441335,27.16119256,0.161272710164301,0.0895707195204873,0.561989739986338,0.0720570978792957,0.0905,0.052,0.217593922651934
2016-10-29 16:30:00,"C01","ambient","C","ambient_C",277.2,21.2530612945556,21.2583333333333,0.457468595814079,1.66203417126918,0.345383429887994,0.0392478221949623,0.00815599804123089,23.61432928,0.00527203877770077,0.0568857292415596,0.458288601237945,0.029217067152493,0.0985,0.074,0.162132136279926
2016-10-29 16:30:00,"C02","elevated","C","elevated_C",277.2,24.3757886886597,24.0773333333333,0.462609353312811,1.51507479498605,0.283676871545763,0.0260142203164206,0.00487080417381794,17.17025483,-0.2984553553264,0.0442595151364282,0.408261272895239,0.034231617547456,0.11,0.085,0.208749079189687
2016-10-29 16:30:00,"C03","ambient","HW","ambient_HW",277.2,21.4000716209412,21.326,0.475718267823366,1.42958373700439,0.307646516453266,0.0176499996282783,0.00379828110833118,12.34625099,-0.0740716209412007,0.0491320067766007,0.464130687793119,0.0290967910898611,0.079,0.061,0.134773480662983
2016-10-29 16:30:00,"C04","elevated","HW","elevated_HW",277.2,24.2670121192932,23.9286666666667,0.49352089086105,2.72947672123241,0.426790916160561,0.0646693790377076,0.010111939520252,23.69295863,-0.338345452626498,0.0647187581040797,0.432323350439301,0.0421744298128049,NA,0.099,0.21798664825046
2016-10-29 16:30:00,"C05","ambient","C","ambient_C",225.7,21.3515481948853,21.4956666666667,0.492040550206355,1.65948605916967,0.361946121970705,0.0214199639366124,0.00467185176806389,12.90758896,0.1441184717814,0.0598351799865715,0.514659500225242,0.0277342870789743,0.128,0.13,0.188379834254144
2016-10-29 16:30:00,"C06","elevated","C","elevated_C",225.7,24.3908705711364,24.217,0.592823532371598,1.57616268953061,0.440026666110857,0.0465110345963382,0.0129847607907077,29.50903159,-0.173870571136401,0.0610643482537348,0.561033603137852,0.0258115043327955,0.086,0.076,0.185277163904236
2016-10-29 16:30:00,"C07","ambient","HW","ambient_HW",225.7,21.2487010955811,21.3976666666667,0.491155834672257,2.67704036440056,0.681263238422792,0.0390865666073461,0.00994689557163676,14.6006639,0.148965571085601,0.116830156439306,0.51440988866426,0.0229139500107688,0.098,0.097,0.272846224677716
2016-10-29 16:30:00,"C08","elevated","C","elevated_C",225.7,24.0353956222534,23.5496666666667,0.435584068039435,2.95372010131441,0.672664770283134,0.0720883439547237,0.0164170224879524,24.40594961,-0.485728955586701,0.123620074176001,0.349125980943276,0.0238935312165331,0.091,0.053,0.223851749539595
2016-10-29 16:30:00,"C09","ambient","HW","ambient_HW",201.9,21.1555871963501,21.3203333333333,0.476540132588628,2.58523501579449,0.493817681276123,0.0443658932918784,0.00847453419874337,17.16126117,0.164746136983197,0.0873993032800572,0.502140183565538,0.0295795838041239,0.104,0.086,0.252514272559853
2016-10-29 16:30:00,"C10","elevated","HW","elevated_HW",201.9,24.0913820266723,23.9933333333333,0.484476170769134,2.85208809130683,0.532611319355702,0.048476248458703,0.00905266521314717,16.99675708,-0.098048693338999,0.0906196416556973,0.466793567854978,0.0314731777702579,0.068,0.05,0.297757366482505
2016-10-29 16:30:00,"C11","ambient","C","ambient_C",222.3,21.328085899353,21.4536666666667,0.476329710299894,3.50718945057696,0.877511013152888,0.0334615188778783,0.00837218854183401,9.54083586,0.1255807673137,0.158252365862803,0.496004640885167,0.0221620032753098,0.115,0.08,0.264348987108656
2016-10-29 16:30:00,"C12","elevated","HW","elevated_HW",222.3,23.983380317688,24.1003333333333,0.482883244985743,4.40809350681631,0.5905516033897,0.119729076561123,0.0160400858162844,27.16119256,0.116953015645301,0.0990852235575223,0.50397460377324,0.0444878998961663,0.09,0.052,0.217593922651934
2016-10-29 17:00:00,"C01","ambient","C","ambient_C",142.9,21.3175630569458,21.3403333333333,0.47450009629951,0.709060601026101,0.187961242265187,0.016743990512105,0.00443857866672797,23.61432928,0.0227702763875008,0.0343287524693416,0.478055709317948,0.0206550063728459,0.098,0.074,0.162132136279926
2016-10-29 17:00:00,"C02","elevated","C","elevated_C",142.9,24.2472801208496,24.0186666666667,0.462702130098003,0.486725884216839,0.220282611670628,0.0083572074643602,0.00378230857700261,17.17025483,-0.228613454182899,0.040357134169533,0.421276087871402,0.012060466983909,0.11,0.085,0.208749079189687
2016-10-29 17:00:00,"C03","ambient","HW","ambient_HW",142.9,21.4547328948975,21.3893333333333,0.493927073710675,0.688131905153653,0.211518644389573,0.00849584921525388,0.00261146227269822,12.34625099,-0.0653995615641989,0.0374259965249883,0.483663697902683,0.018386468472368,0.079,0.061,0.134773480662983
2016-10-29 17:00:00,"C04","elevated","HW","elevated_HW",142.9,24.1729521751404,23.8626666666667,0.507630223187592,1.15011187837078,0.453373088537482,0.0272495531541104,0.0107417498306739,23.69295863,-0.310285508473697,0.0792187121866989,0.451743360995969,0.0145181844872743,NA,0.099,0.21798664825046
2016-10-29 17:00:00,"C05","ambient","C","ambient_C",112.5,21.299741268158,21.5176666666667,0.448482509247124,0.530686185171992,0.45986449725901,0.00684987914495051,0.00593574190791635,12.90758896,0.217925398508697,0.0950115252890782,0.482657992114071,0.00558549274477331,0.128,0.13,0.188379834254144
2016-10-29 17:00:00,"C06","elevated","C","elevated_C",112.5,24.2923374176026,24.172,0.630328887140653,0.662482417783829,0.428212126688901,0.0195492145942026,0.0126361251736839,29.50903159,-0.120337417602599,0.0635445871657188,0.608409416721873,0.0104254736293452,0.086,0.076,0.185277163904236
2016-10-29 17:00:00,"C07","ambient","HW","ambient_HW",112.5,21.1305999755859,21.2253333333333,0.452529277955866,0.838370881386547,0.645063827206303,0.0122407714626717,0.0094183601350869,14.6006639,0.0947333577474012,0.135434888306674,0.467202579607065,0.00619021355478337,0.098,0.097,0.272846224677716
2016-10-29 17:00:00,"C08","elevated","C","elevated_C",112.5,24.1561398506164,23.533,0.490182805576986,0.935054077968681,0.695714573787277,0.0228208827095287,0.0169795748307949,24.40594961,-0.623139850616397,0.135185811338722,0.3789603843796,0.00691680634756708,0.091,0.053,0.223851749539595
2016-10-29 17:00:00,"C09","ambient","HW","ambient_HW",117.3,21.2230645815531,21.3983333333333,0.450069031897488,0.873293291625911,0.399459901703063,0.0149868142556012,0.00685523570006879,17.16126117,0.175268751780202,0.081142401653853,0.477410799128311,0.0107624777406923,0.104,0.086,0.252514272559853
2016-10-29 17:00:00,"C10","elevated","HW","elevated_HW",117.3,24.1861763000488,23.9963333333333,0.462506233940489,1.110620260831,0.592305827310923,0.0188769427814708,0.0100672782638722,16.99675708,-0.189842966715499,0.118683289056646,0.428180901649358,0.00935784868837699,0.068,0.049,0.297757366482505
2016-10-29 17:00:00,"C11","ambient","C","ambient_C",157.1,21.0816683769226,21.1273333333333,0.426870338970874,1.41205581722651,0.861613250652627,0.0134721927773163,0.00822051059927775,9.54083586,0.0456649564107003,0.185150283933842,0.433915525487614,0.00762653876205272,0.115,0.08,0.264348987108656
2016-10-29 17:00:00,"C12","elevated","HW","elevated_HW",157.1,24.1351485252381,24.0033333333333,0.510434247112354,1.65153850751805,0.732466138692908,0.0448577554229529,0.0198946538367177,27.16119256,-0.131815191904803,0.129549481729302,0.486628429213902,0.0127483219961389,0.09,0.052,0.217593922651934
